timestamp_utc,topic,device,mode,seq,temp,humidity,light,inter_arrival_ms,label
2026-05-15T15:20:47.266Z,netguard/attacker,esp32_3,DOS_FLOOD,1863,-1,-1,-1,198,DOS_FLOOD
2026-05-15T15:20:47.549Z,netguard/attacker,esp32_3,DOS_FLOOD,1864,-1,-1,-1,282,DOS_FLOOD
2026-05-15T15:20:47.748Z,netguard/attacker,esp32_3,DOS_FLOOD,1865,-1,-1,-1,199,DOS_FLOOD
2026-05-15T15:20:48.109Z,netguard/attacker,esp32_3,DOS_FLOOD,1866,-1,-1,-1,360,DOS_FLOOD
2026-05-15T15:20:48.399Z,netguard/attacker,esp32_3,DOS_FLOOD,1867,-1,-1,-1,289,DOS_FLOOD
2026-05-15T15:20:48.715Z,netguard/attacker,esp32_3,DOS_FLOOD,1868,-1,-1,-1,316,DOS_FLOOD
2026-05-15T15:20:49.040Z,netguard/attacker,esp32_3,DOS_FLOOD,1869,-1,-1,-1,324,DOS_FLOOD
2026-05-15T15:20:49.234Z,netguard/attacker,esp32_3,DOS_FLOOD,1870,-1,-1,-1,194,DOS_FLOOD
2026-05-15T15:20:49.489Z,netguard/attacker,esp32_3,DOS_FLOOD,1871,-1,-1,-1,254,DOS_FLOOD
2026-05-15T15:20:49.682Z,netguard/attacker,esp32_3,DOS_FLOOD,1872,-1,-1,-1,193,DOS_FLOOD
2026-05-15T15:20:49.914Z,netguard/attacker,esp32_3,DOS_FLOOD,1873,-1,-1,-1,231,DOS_FLOOD
2026-05-15T15:20:50.109Z,netguard/attacker,esp32_3,DOS_FLOOD,1874,-1,-1,-1,195,DOS_FLOOD
2026-05-15T15:20:50.391Z,netguard/attacker,esp32_3,DOS_FLOOD,1875,-1,-1,-1,281,DOS_FLOOD
2026-05-15T15:20:50.649Z,netguard/attacker,esp32_3,DOS_FLOOD,1876,-1,-1,-1,258,DOS_FLOOD
2026-05-15T15:20:50.845Z,netguard/attacker,esp32_3,DOS_FLOOD,1877,-1,-1,-1,195,DOS_FLOOD
2026-05-15T15:20:51.345Z,netguard/attacker,esp32_3,DOS_FLOOD,1879,-1,-1,-1,499,DOS_FLOOD
2026-05-15T15:20:51.603Z,netguard/attacker,esp32_3,DOS_FLOOD,1880,-1,-1,-1,258,DOS_FLOOD
2026-05-15T15:20:51.859Z,netguard/attacker,esp32_3,DOS_FLOOD,1881,-1,-1,-1,255,DOS_FLOOD
2026-05-15T15:20:52.054Z,netguard/attacker,esp32_3,DOS_FLOOD,1882,-1,-1,-1,195,DOS_FLOOD
2026-05-15T15:20:52.340Z,netguard/attacker,esp32_3,DOS_FLOOD,1883,-1,-1,-1,285,DOS_FLOOD
2026-05-15T15:20:52.624Z,netguard/attacker,esp32_3,DOS_FLOOD,1884,-1,-1,-1,284,DOS_FLOOD
2026-05-15T15:20:52.938Z,netguard/attacker,esp32_3,DOS_FLOOD,1885,-1,-1,-1,314,DOS_FLOOD
2026-05-15T15:20:53.269Z,netguard/attacker,esp32_3,DOS_FLOOD,1886,-1,-1,-1,331,DOS_FLOOD
2026-05-15T15:20:53.464Z,netguard/attacker,esp32_3,DOS_FLOOD,1887,-1,-1,-1,195,DOS_FLOOD
2026-05-15T15:20:53.662Z,netguard/attacker,esp32_3,DOS_FLOOD,1888,-1,-1,-1,197,DOS_FLOOD
2026-05-15T15:20:53.937Z,netguard/attacker,esp32_3,DOS_FLOOD,1889,-1,-1,-1,275,DOS_FLOOD
2026-05-15T15:20:54.017Z,netguard/device1,esp32_1,LEGITIMATE,-1,25.98,48.0,-1,23918,LEGITIMATE
2026-05-15T15:20:54.131Z,netguard/attacker,esp32_3,DOS_FLOOD,1890,-1,-1,-1,194,DOS_FLOOD
2026-05-15T15:20:54.394Z,netguard/attacker,esp32_3,DOS_FLOOD,1891,-1,-1,-1,262,DOS_FLOOD
2026-05-15T15:20:54.672Z,netguard/attacker,esp32_3,DOS_FLOOD,1892,-1,-1,-1,277,DOS_FLOOD
2026-05-15T15:20:54.818Z,netguard/attacker,esp32_3,DOS_FLOOD,1893,-1,-1,-1,146,DOS_FLOOD
2026-05-15T15:20:55.035Z,netguard/attacker,esp32_3,DOS_FLOOD,1894,-1,-1,-1,217,DOS_FLOOD
2026-05-15T15:20:55.281Z,netguard/attacker,esp32_3,DOS_FLOOD,1895,-1,-1,-1,246,DOS_FLOOD
2026-05-15T15:20:55.475Z,netguard/attacker,esp32_3,DOS_FLOOD,1896,-1,-1,-1,193,DOS_FLOOD
2026-05-15T15:20:55.729Z,netguard/attacker,esp32_3,DOS_FLOOD,1897,-1,-1,-1,253,DOS_FLOOD
2026-05-15T15:20:55.943Z,netguard/attacker,esp32_3,DOS_FLOOD,1898,-1,-1,-1,214,DOS_FLOOD
2026-05-15T15:20:56.233Z,netguard/attacker,esp32_3,DOS_FLOOD,1899,-1,-1,-1,289,DOS_FLOOD
2026-05-15T15:20:56.551Z,netguard/attacker,esp32_3,DOS_FLOOD,1900,-1,-1,-1,317,DOS_FLOOD
2026-05-15T15:20:56.793Z,netguard/attacker,esp32_3,DOS_FLOOD,1901,-1,-1,-1,242,DOS_FLOOD
2026-05-15T15:20:56.986Z,netguard/attacker,esp32_3,DOS_FLOOD,1902,-1,-1,-1,192,DOS_FLOOD
2026-05-15T15:20:57.293Z,netguard/attacker,esp32_3,DOS_FLOOD,1903,-1,-1,-1,306,DOS_FLOOD
2026-05-15T15:20:57.543Z,netguard/attacker,esp32_3,DOS_FLOOD,1904,-1,-1,-1,250,DOS_FLOOD
2026-05-15T15:20:57.877Z,netguard/attacker,esp32_3,DOS_FLOOD,1905,-1,-1,-1,333,DOS_FLOOD
2026-05-15T15:20:58.164Z,netguard/attacker,esp32_3,DOS_FLOOD,1906,-1,-1,-1,287,DOS_FLOOD
2026-05-15T15:20:58.428Z,netguard/attacker,esp32_3,DOS_FLOOD,1907,-1,-1,-1,263,DOS_FLOOD
2026-05-15T15:20:58.692Z,netguard/attacker,esp32_3,NORMAL,1908,-1,-1,-1,264,NORMAL
2026-05-15T15:20:59.714Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2759,13216,LEGITIMATE
2026-05-15T15:21:02.730Z,netguard/attacker,esp32_3,NORMAL,1909,-1,-1,-1,4037,NORMAL
2026-05-15T15:21:05.411Z,netguard/device1,esp32_1,LEGITIMATE,-1,26.04,47.9,-1,11394,LEGITIMATE
2026-05-15T15:21:07.175Z,netguard/attacker,esp32_3,NORMAL,1910,-1,-1,-1,4444,NORMAL
2026-05-15T15:21:12.319Z,netguard/attacker,esp32_3,NORMAL,1911,-1,-1,-1,5144,NORMAL
2026-05-15T15:21:15.785Z,netguard/device1,esp32_1,LEGITIMATE,-1,25.99,47.4,-1,10373,LEGITIMATE
2026-05-15T15:21:16.705Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2857,16990,LEGITIMATE
2026-05-15T15:21:16.968Z,netguard/attacker,esp32_3,NORMAL,1912,-1,-1,-1,4648,NORMAL
2026-05-15T15:21:21.725Z,netguard/attacker,esp32_3,NORMAL,1913,-1,-1,-1,4757,NORMAL
2026-05-15T15:21:26.446Z,netguard/attacker,esp32_3,NORMAL,1914,-1,-1,-1,4720,NORMAL
2026-05-15T15:21:28.242Z,netguard/device1,esp32_1,LEGITIMATE,-1,26.05,47.2,-1,12457,LEGITIMATE
2026-05-15T15:21:31.431Z,netguard/attacker,esp32_3,NORMAL,1915,-1,-1,-1,4985,NORMAL
2026-05-15T15:21:34.668Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2978,17963,LEGITIMATE
2026-05-15T15:21:36.993Z,netguard/attacker,esp32_3,NORMAL,1916,-1,-1,-1,5561,NORMAL
2026-05-15T15:21:38.014Z,netguard/device1,esp32_1,LEGITIMATE,-1,26.99,46.0,-1,9772,LEGITIMATE
2026-05-15T15:21:41.075Z,netguard/attacker,esp32_3,NORMAL,1917,-1,-1,-1,4082,NORMAL
2026-05-15T15:21:45.491Z,netguard/attacker,esp32_3,NORMAL,1918,-1,-1,-1,4416,NORMAL
2026-05-15T15:21:46.631Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3101,11963,LEGITIMATE
2026-05-15T15:21:50.908Z,netguard/device1,esp32_1,LEGITIMATE,-1,26.63,46.2,-1,12893,LEGITIMATE
2026-05-15T15:21:54.991Z,netguard/attacker,esp32_3,NORMAL,1920,-1,-1,-1,9500,NORMAL
2026-05-15T15:22:00.941Z,netguard/attacker,esp32_3,NORMAL,1921,-1,-1,-1,5949,NORMAL
2026-05-15T15:22:02.366Z,netguard/device1,esp32_1,LEGITIMATE,-1,27.27,45.7,-1,11457,LEGITIMATE
2026-05-15T15:22:04.866Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3082,18234,LEGITIMATE
2026-05-15T15:22:06.845Z,netguard/attacker,esp32_3,NORMAL,1922,-1,-1,-1,5904,NORMAL
2026-05-15T15:22:10.878Z,netguard/device1,esp32_1,LEGITIMATE,-1,27.2,44.8,-1,8512,LEGITIMATE
2026-05-15T15:22:12.648Z,netguard/attacker,esp32_3,NORMAL,1923,-1,-1,-1,5802,NORMAL
2026-05-15T15:22:17.204Z,netguard/attacker,esp32_3,NORMAL,1924,-1,-1,-1,4556,NORMAL
2026-05-15T15:22:20.521Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3213,15655,LEGITIMATE
2026-05-15T15:22:21.194Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.12,44.2,-1,10315,LEGITIMATE
2026-05-15T15:22:22.026Z,netguard/attacker,esp32_3,NORMAL,1925,-1,-1,-1,4822,NORMAL
2026-05-15T15:22:27.922Z,netguard/attacker,esp32_3,NORMAL,1926,-1,-1,-1,5895,NORMAL
2026-05-15T15:22:31.654Z,netguard/device1,esp32_1,LEGITIMATE,-1,27.44,44.1,-1,10460,LEGITIMATE
2026-05-15T15:22:32.846Z,netguard/attacker,esp32_3,NORMAL,1927,-1,-1,-1,4924,NORMAL
2026-05-15T15:22:37.138Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3296,16616,LEGITIMATE
2026-05-15T15:22:37.372Z,netguard/attacker,esp32_3,NORMAL,1928,-1,-1,-1,4525,NORMAL
2026-05-15T15:22:39.213Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.05,44.1,-1,7558,LEGITIMATE
2026-05-15T15:22:42.080Z,netguard/attacker,esp32_3,NORMAL,1929,-1,-1,-1,4708,NORMAL
2026-05-15T15:22:46.326Z,netguard/attacker,esp32_3,NORMAL,1930,-1,-1,-1,4245,NORMAL
2026-05-15T15:22:49.044Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.05,43.5,-1,9830,LEGITIMATE
2026-05-15T15:22:52.017Z,netguard/attacker,esp32_3,NORMAL,1931,-1,-1,-1,5691,NORMAL
2026-05-15T15:22:52.024Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3294,14885,LEGITIMATE
2026-05-15T15:22:56.952Z,netguard/attacker,esp32_3,NORMAL,1932,-1,-1,-1,4934,NORMAL
2026-05-15T15:23:00.162Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3405,8138,LEGITIMATE
2026-05-15T15:23:02.741Z,netguard/attacker,esp32_3,NORMAL,1933,-1,-1,-1,5789,NORMAL
2026-05-15T15:23:02.978Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.74,42.8,-1,13935,LEGITIMATE
2026-05-15T15:23:08.341Z,netguard/attacker,esp32_3,NORMAL,1934,-1,-1,-1,5599,NORMAL
2026-05-15T15:23:11.001Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.72,42.5,-1,8022,LEGITIMATE
2026-05-15T15:23:12.600Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3414,12438,LEGITIMATE
2026-05-15T15:23:14.341Z,netguard/attacker,esp32_3,NORMAL,1935,-1,-1,-1,6000,NORMAL
2026-05-15T15:23:20.543Z,netguard/attacker,esp32_3,NORMAL,1936,-1,-1,-1,6202,NORMAL
2026-05-15T15:23:23.836Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3424,11235,LEGITIMATE
2026-05-15T15:23:24.468Z,netguard/attacker,esp32_3,NORMAL,1937,-1,-1,-1,3924,NORMAL
2026-05-15T15:23:27.575Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.89,41.9,-1,16574,LEGITIMATE
2026-05-15T15:23:28.847Z,netguard/attacker,esp32_3,NORMAL,1938,-1,-1,-1,4378,NORMAL
2026-05-15T15:23:33.613Z,netguard/attacker,esp32_3,NORMAL,1939,-1,-1,-1,4766,NORMAL
2026-05-15T15:23:35.249Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.35,41.7,-1,7673,LEGITIMATE
2026-05-15T15:23:38.028Z,netguard/attacker,esp32_3,NORMAL,1940,-1,-1,-1,4414,NORMAL
2026-05-15T15:23:43.614Z,netguard/attacker,esp32_3,NORMAL,1941,-1,-1,-1,5586,NORMAL
2026-05-15T15:23:44.211Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.49,42.0,-1,8961,LEGITIMATE
2026-05-15T15:23:48.713Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3562,24877,LEGITIMATE
2026-05-15T15:23:49.122Z,netguard/attacker,esp32_3,NORMAL,1942,-1,-1,-1,5507,NORMAL
2026-05-15T15:23:53.254Z,netguard/attacker,esp32_3,NORMAL,1943,-1,-1,-1,4131,NORMAL
2026-05-15T15:23:58.583Z,netguard/attacker,esp32_3,NORMAL,1944,-1,-1,-1,5329,NORMAL
2026-05-15T15:23:59.549Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.33,41.3,-1,15338,LEGITIMATE
2026-05-15T15:24:01.784Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3567,13070,LEGITIMATE
2026-05-15T15:24:03.390Z,netguard/attacker,esp32_3,NORMAL,1945,-1,-1,-1,4807,NORMAL
2026-05-15T15:24:07.791Z,netguard/attacker,esp32_3,NORMAL,1946,-1,-1,-1,4401,NORMAL
2026-05-15T15:24:12.655Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.46,41.3,-1,13105,LEGITIMATE
2026-05-15T15:24:12.735Z,netguard/attacker,esp32_3,NORMAL,1947,-1,-1,-1,4944,NORMAL
2026-05-15T15:24:15.314Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3581,13529,LEGITIMATE
2026-05-15T15:24:17.645Z,netguard/attacker,esp32_3,NORMAL,1948,-1,-1,-1,4909,NORMAL
2026-05-15T15:24:22.060Z,netguard/attacker,esp32_3,NORMAL,1949,-1,-1,-1,4414,NORMAL
2026-05-15T15:24:26.243Z,netguard/attacker,esp32_3,NORMAL,1950,-1,-1,-1,4182,NORMAL
2026-05-15T15:24:27.044Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.67,41.3,-1,14389,LEGITIMATE
2026-05-15T15:24:30.030Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3552,14715,LEGITIMATE
2026-05-15T15:24:32.206Z,netguard/attacker,esp32_3,NORMAL,1951,-1,-1,-1,5963,NORMAL
2026-05-15T15:24:36.493Z,netguard/attacker,esp32_3,NORMAL,1952,-1,-1,-1,4286,NORMAL
2026-05-15T15:24:37.064Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3568,7034,LEGITIMATE
2026-05-15T15:24:38.677Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.87,40.2,-1,11632,LEGITIMATE
2026-05-15T15:24:42.291Z,netguard/attacker,esp32_3,NORMAL,1953,-1,-1,-1,5798,NORMAL
2026-05-15T15:24:46.794Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.36,40.0,-1,8116,LEGITIMATE
2026-05-15T15:24:48.199Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,1954,-1,-1,-1,5907,SLOW_RATE_ATTACK
2026-05-15T15:24:48.946Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3495,11881,LEGITIMATE
2026-05-15T15:24:55.426Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.53,39.8,-1,8632,LEGITIMATE
2026-05-15T15:25:05.363Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3468,16417,LEGITIMATE
2026-05-15T15:25:08.208Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,1955,-1,-1,-1,20009,SLOW_RATE_ATTACK
2026-05-15T15:25:08.386Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.79,40.0,-1,12959,LEGITIMATE
2026-05-15T15:25:17.208Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.14,40.5,-1,8822,LEGITIMATE
2026-05-15T15:25:17.331Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3470,11968,LEGITIMATE
2026-05-15T15:25:24.624Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.07,40.1,-1,7415,LEGITIMATE
2026-05-15T15:25:25.213Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,1956,-1,-1,-1,17004,SLOW_RATE_ATTACK
2026-05-15T15:25:25.881Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3489,8550,LEGITIMATE
2026-05-15T15:25:34.097Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.09,39.8,-1,9472,LEGITIMATE
2026-05-15T15:25:38.804Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3408,12922,LEGITIMATE
2026-05-15T15:25:42.709Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.4,39.7,-1,8612,LEGITIMATE
2026-05-15T15:25:43.234Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,1957,-1,-1,-1,18021,SLOW_RATE_ATTACK
2026-05-15T15:25:52.229Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3343,13425,LEGITIMATE
2026-05-15T15:25:55.766Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.29,40.4,-1,13056,LEGITIMATE
2026-05-15T15:26:05.944Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.57,40.5,-1,10177,LEGITIMATE
2026-05-15T15:26:06.410Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3366,14180,LEGITIMATE
2026-05-15T15:26:10.232Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,1958,-1,-1,-1,26998,SLOW_RATE_ATTACK
2026-05-15T15:26:12.483Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.94,39.6,-1,6539,LEGITIMATE
2026-05-15T15:26:19.538Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3276,13127,LEGITIMATE
2026-05-15T15:26:26.011Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.49,40.0,-1,13527,LEGITIMATE
2026-05-15T15:26:27.929Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3159,8391,LEGITIMATE
2026-05-15T15:26:35.370Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3083,7441,LEGITIMATE
2026-05-15T15:26:39.243Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,1959,-1,-1,-1,29011,SLOW_RATE_ATTACK
2026-05-15T15:26:40.616Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.43,40.3,-1,14604,LEGITIMATE
2026-05-15T15:26:44.254Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3044,8883,LEGITIMATE
2026-05-15T15:26:51.538Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2991,7283,LEGITIMATE
2026-05-15T15:26:53.028Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.26,40.3,-1,12411,LEGITIMATE
2026-05-15T15:26:59.405Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,1960,-1,-1,-1,20161,SLOW_RATE_ATTACK
2026-05-15T15:27:02.953Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2868,11415,LEGITIMATE
2026-05-15T15:27:04.180Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.17,41.0,-1,11152,LEGITIMATE
2026-05-15T15:27:11.922Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2803,8969,LEGITIMATE
2026-05-15T15:27:15.227Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.57,40.9,-1,11046,LEGITIMATE
2026-05-15T15:27:21.841Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.86,40.6,-1,6614,LEGITIMATE
2026-05-15T15:27:23.221Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2708,11298,LEGITIMATE
2026-05-15T15:27:29.263Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,1961,-1,-1,-1,29857,SLOW_RATE_ATTACK
2026-05-15T15:27:29.907Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.93,41.2,-1,8065,LEGITIMATE
2026-05-15T15:27:33.069Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2554,9847,LEGITIMATE
2026-05-15T15:27:40.108Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.69,41.9,-1,10200,LEGITIMATE
2026-05-15T15:27:48.271Z,netguard/attacker,esp32_3,DOS_FLOOD,1962,-1,-1,-1,19007,DOS_FLOOD
2026-05-15T15:27:48.507Z,netguard/attacker,esp32_3,DOS_FLOOD,1963,-1,-1,-1,236,DOS_FLOOD
2026-05-15T15:27:48.731Z,netguard/attacker,esp32_3,DOS_FLOOD,1964,-1,-1,-1,223,DOS_FLOOD
2026-05-15T15:27:49.022Z,netguard/attacker,esp32_3,DOS_FLOOD,1965,-1,-1,-1,290,DOS_FLOOD
2026-05-15T15:27:49.288Z,netguard/attacker,esp32_3,DOS_FLOOD,1966,-1,-1,-1,266,DOS_FLOOD
2026-05-15T15:27:49.387Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2504,16317,LEGITIMATE
2026-05-15T15:27:49.498Z,netguard/attacker,esp32_3,DOS_FLOOD,1967,-1,-1,-1,209,DOS_FLOOD
2026-05-15T15:27:49.692Z,netguard/attacker,esp32_3,DOS_FLOOD,1968,-1,-1,-1,193,DOS_FLOOD
2026-05-15T15:27:49.961Z,netguard/attacker,esp32_3,DOS_FLOOD,1969,-1,-1,-1,268,DOS_FLOOD
2026-05-15T15:27:50.287Z,netguard/attacker,esp32_3,DOS_FLOOD,1970,-1,-1,-1,326,DOS_FLOOD
2026-05-15T15:27:50.529Z,netguard/attacker,esp32_3,DOS_FLOOD,1971,-1,-1,-1,242,DOS_FLOOD
2026-05-15T15:27:50.559Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.45,41.7,-1,10451,LEGITIMATE
2026-05-15T15:27:50.811Z,netguard/attacker,esp32_3,DOS_FLOOD,1972,-1,-1,-1,281,DOS_FLOOD
2026-05-15T15:27:51.036Z,netguard/attacker,esp32_3,DOS_FLOOD,1973,-1,-1,-1,224,DOS_FLOOD
2026-05-15T15:27:51.258Z,netguard/attacker,esp32_3,DOS_FLOOD,1974,-1,-1,-1,222,DOS_FLOOD
2026-05-15T15:27:51.595Z,netguard/attacker,esp32_3,DOS_FLOOD,1975,-1,-1,-1,337,DOS_FLOOD
2026-05-15T15:27:51.787Z,netguard/attacker,esp32_3,DOS_FLOOD,1976,-1,-1,-1,192,DOS_FLOOD
2026-05-15T15:27:51.986Z,netguard/attacker,esp32_3,DOS_FLOOD,1977,-1,-1,-1,198,DOS_FLOOD
2026-05-15T15:27:52.193Z,netguard/attacker,esp32_3,DOS_FLOOD,1978,-1,-1,-1,207,DOS_FLOOD
2026-05-15T15:27:52.494Z,netguard/attacker,esp32_3,DOS_FLOOD,1979,-1,-1,-1,301,DOS_FLOOD
2026-05-15T15:27:52.756Z,netguard/attacker,esp32_3,DOS_FLOOD,1980,-1,-1,-1,261,DOS_FLOOD
2026-05-15T15:27:53.079Z,netguard/attacker,esp32_3,DOS_FLOOD,1981,-1,-1,-1,323,DOS_FLOOD
2026-05-15T15:27:53.325Z,netguard/attacker,esp32_3,DOS_FLOOD,1982,-1,-1,-1,245,DOS_FLOOD
2026-05-15T15:27:53.526Z,netguard/attacker,esp32_3,DOS_FLOOD,1983,-1,-1,-1,200,DOS_FLOOD
2026-05-15T15:27:53.724Z,netguard/attacker,esp32_3,DOS_FLOOD,1984,-1,-1,-1,198,DOS_FLOOD
2026-05-15T15:27:53.933Z,netguard/attacker,esp32_3,DOS_FLOOD,1985,-1,-1,-1,208,DOS_FLOOD
2026-05-15T15:27:54.223Z,netguard/attacker,esp32_3,DOS_FLOOD,1986,-1,-1,-1,290,DOS_FLOOD
2026-05-15T15:27:54.570Z,netguard/attacker,esp32_3,DOS_FLOOD,1987,-1,-1,-1,346,DOS_FLOOD
2026-05-15T15:27:54.801Z,netguard/attacker,esp32_3,DOS_FLOOD,1988,-1,-1,-1,231,DOS_FLOOD
2026-05-15T15:27:54.985Z,netguard/attacker,esp32_3,DOS_FLOOD,1989,-1,-1,-1,183,DOS_FLOOD
2026-05-15T15:27:55.199Z,netguard/attacker,esp32_3,DOS_FLOOD,1990,-1,-1,-1,214,DOS_FLOOD
2026-05-15T15:27:55.538Z,netguard/attacker,esp32_3,DOS_FLOOD,1991,-1,-1,-1,339,DOS_FLOOD
2026-05-15T15:27:55.766Z,netguard/attacker,esp32_3,DOS_FLOOD,1992,-1,-1,-1,228,DOS_FLOOD
2026-05-15T15:27:56.020Z,netguard/attacker,esp32_3,DOS_FLOOD,1993,-1,-1,-1,253,DOS_FLOOD
2026-05-15T15:27:56.258Z,netguard/attacker,esp32_3,DOS_FLOOD,1994,-1,-1,-1,237,DOS_FLOOD
2026-05-15T15:27:56.481Z,netguard/attacker,esp32_3,DOS_FLOOD,1995,-1,-1,-1,223,DOS_FLOOD
2026-05-15T15:27:56.900Z,netguard/attacker,esp32_3,DOS_FLOOD,1997,-1,-1,-1,418,DOS_FLOOD
2026-05-15T15:27:57.056Z,netguard/attacker,esp32_3,DOS_FLOOD,1998,-1,-1,-1,155,DOS_FLOOD
2026-05-15T15:27:57.288Z,netguard/attacker,esp32_3,DOS_FLOOD,1999,-1,-1,-1,232,DOS_FLOOD
2026-05-15T15:27:57.563Z,netguard/attacker,esp32_3,DOS_FLOOD,2000,-1,-1,-1,274,DOS_FLOOD
2026-05-15T15:27:57.886Z,netguard/attacker,esp32_3,DOS_FLOOD,2001,-1,-1,-1,322,DOS_FLOOD
2026-05-15T15:27:58.199Z,netguard/attacker,esp32_3,DOS_FLOOD,2002,-1,-1,-1,313,DOS_FLOOD
2026-05-15T15:27:58.540Z,netguard/attacker,esp32_3,DOS_FLOOD,2003,-1,-1,-1,340,DOS_FLOOD
2026-05-15T15:27:58.811Z,netguard/attacker,esp32_3,DOS_FLOOD,2004,-1,-1,-1,271,DOS_FLOOD
2026-05-15T15:27:59.009Z,netguard/attacker,esp32_3,DOS_FLOOD,2005,-1,-1,-1,198,DOS_FLOOD
2026-05-15T15:27:59.669Z,netguard/attacker,esp32_3,DOS_FLOOD,2007,-1,-1,-1,659,DOS_FLOOD
2026-05-15T15:27:59.947Z,netguard/attacker,esp32_3,DOS_FLOOD,2008,-1,-1,-1,277,DOS_FLOOD
2026-05-15T15:28:00.056Z,netguard/attacker,esp32_3,DOS_FLOOD,2009,-1,-1,-1,108,DOS_FLOOD
2026-05-15T15:28:00.250Z,netguard/attacker,esp32_3,DOS_FLOOD,2010,-1,-1,-1,194,DOS_FLOOD
2026-05-15T15:28:00.454Z,netguard/attacker,esp32_3,DOS_FLOOD,2011,-1,-1,-1,204,DOS_FLOOD
2026-05-15T15:28:00.715Z,netguard/attacker,esp32_3,DOS_FLOOD,2012,-1,-1,-1,261,DOS_FLOOD
